candidate,case_key,source_run,group_size,group_match,candidate_status,source_text_kind,pass1_blocks_present,pass1_blocks_absent,ghost_answers,ghost_answers_with_value,false_absent
deepseek-v4-flash-nothink,36:3395:36-3395-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:3395:36-3395-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:3395:36-3395-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:3395:36-3395-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:3395:36-3395-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:3485:36-3485-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-mini,36:3485:36-3485-0,36,4,True,complete,abstract,2,2,0,0,0
gemma4-31b,36:3485:36-3485-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-nano,36:3485:36-3485-0,36,4,True,complete,abstract,2,2,0,0,0
qwen3.5-397b,36:3485:36-3485-0,36,4,True,complete,abstract,2,2,0,0,0
deepseek-v4-flash-nothink,36:3499:36-3499-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-mini,36:3499:36-3499-0,36,4,True,complete,abstract,1,3,0,0,0
gemma4-31b,36:3499:36-3499-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:3499:36-3499-0,36,4,False,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:3499:36-3499-0,36,4,True,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:3525:36-3525-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:3525:36-3525-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:3525:36-3525-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:3525:36-3525-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:3525:36-3525-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:3534:36-3534-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:3534:36-3534-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:3534:36-3534-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:3534:36-3534-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:3534:36-3534-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:3597:36-3597-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:3597:36-3597-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:3597:36-3597-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:3597:36-3597-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:3597:36-3597-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:3600:36-3600-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:3600:36-3600-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:3600:36-3600-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:3600:36-3600-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:3600:36-3600-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:3625:36-3625-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:3625:36-3625-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:3625:36-3625-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:3625:36-3625-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:3625:36-3625-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:3653:36-3653-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:3653:36-3653-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:3653:36-3653-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:3653:36-3653-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:3653:36-3653-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:3851:36-3851-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:3851:36-3851-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:3851:36-3851-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:3851:36-3851-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:3851:36-3851-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:3970:36-3970-0,36,4,False,complete,abstract,1,3,0,0,0
gpt-5-mini,36:3970:36-3970-0,36,4,False,complete,abstract,1,3,0,0,0
gemma4-31b,36:3970:36-3970-0,36,4,False,complete,abstract,1,3,0,0,0
gpt-5-nano,36:3970:36-3970-0,36,4,False,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:3970:36-3970-0,36,4,False,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:3983:36-3983-0,36,4,False,complete,abstract,3,1,0,0,0
gpt-5-mini,36:3983:36-3983-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:3983:36-3983-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:3983:36-3983-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:3983:36-3983-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:4130:36-4130-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:4130:36-4130-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:4130:36-4130-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:4130:36-4130-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:4130:36-4130-0,36,4,False,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:4163:36-4163-0,36,4,False,complete,abstract,3,1,0,0,0
gpt-5-mini,36:4163:36-4163-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:4163:36-4163-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:4163:36-4163-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:4163:36-4163-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:4256:36-4256-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:4256:36-4256-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:4256:36-4256-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:4256:36-4256-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:4256:36-4256-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:4290:36-4290-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:4290:36-4290-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:4290:36-4290-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:4290:36-4290-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:4290:36-4290-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:4298:36-4298-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:4298:36-4298-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:4298:36-4298-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:4298:36-4298-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:4298:36-4298-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:4322:36-4322-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:4322:36-4322-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:4322:36-4322-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:4322:36-4322-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:4322:36-4322-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:4326:36-4326-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:4326:36-4326-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:4326:36-4326-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:4326:36-4326-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:4326:36-4326-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:4548:36-4548-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:4548:36-4548-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:4548:36-4548-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:4548:36-4548-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:4548:36-4548-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:4711:36-4711-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:4711:36-4711-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:4711:36-4711-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:4711:36-4711-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:4711:36-4711-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:4797:36-4797-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-mini,36:4797:36-4797-0,36,4,False,complete,abstract,1,3,0,0,0
gemma4-31b,36:4797:36-4797-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:4797:36-4797-0,36,4,True,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:4797:36-4797-0,36,4,True,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:4798:36-4798-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:4798:36-4798-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:4798:36-4798-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:4798:36-4798-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:4798:36-4798-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:4824:36-4824-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:4824:36-4824-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:4824:36-4824-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:4824:36-4824-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:4824:36-4824-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:4854:36-4854-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:4854:36-4854-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:4854:36-4854-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:4854:36-4854-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:4854:36-4854-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:4883:36-4883-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:4883:36-4883-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:4883:36-4883-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:4883:36-4883-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:4883:36-4883-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:4969:36-4969-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-mini,36:4969:36-4969-0,36,4,True,complete,abstract,2,2,0,0,0
gemma4-31b,36:4969:36-4969-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-nano,36:4969:36-4969-0,36,4,True,complete,abstract,2,2,0,0,0
qwen3.5-397b,36:4969:36-4969-0,36,4,True,complete,abstract,2,2,0,0,0
deepseek-v4-flash-nothink,36:5012:36-5012-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:5012:36-5012-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:5012:36-5012-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:5012:36-5012-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:5012:36-5012-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:5014:36-5014-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-mini,36:5014:36-5014-0,36,4,True,complete,abstract,2,2,0,0,0
gemma4-31b,36:5014:36-5014-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-nano,36:5014:36-5014-0,36,4,False,complete,abstract,2,2,0,0,0
qwen3.5-397b,36:5014:36-5014-0,36,4,True,complete,abstract,2,2,0,0,0
deepseek-v4-flash-nothink,36:5089:36-5089-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:5089:36-5089-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:5089:36-5089-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:5089:36-5089-0,36,4,False,complete,abstract,3,1,0,0,2
qwen3.5-397b,36:5089:36-5089-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:5129:36-5129-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-mini,36:5129:36-5129-0,36,4,True,complete,abstract,1,3,0,0,0
gemma4-31b,36:5129:36-5129-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:5129:36-5129-0,36,4,False,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:5129:36-5129-0,36,4,True,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:5130:36-5130-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-mini,36:5130:36-5130-0,36,4,True,complete,abstract,2,2,0,0,0
gemma4-31b,36:5130:36-5130-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-nano,36:5130:36-5130-0,36,4,False,complete,abstract,2,2,0,0,0
qwen3.5-397b,36:5130:36-5130-0,36,4,True,complete,abstract,2,2,0,0,0
deepseek-v4-flash-nothink,36:5153:36-5153-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:5153:36-5153-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:5153:36-5153-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:5153:36-5153-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:5153:36-5153-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:5186:36-5186-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-mini,36:5186:36-5186-0,36,4,True,complete,abstract,1,3,0,0,0
gemma4-31b,36:5186:36-5186-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:5186:36-5186-0,36,4,True,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:5186:36-5186-0,36,4,True,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:5203:36-5203-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:5203:36-5203-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:5203:36-5203-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:5203:36-5203-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:5203:36-5203-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:5277:36-5277-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-mini,36:5277:36-5277-0,36,4,True,complete,abstract,1,3,0,0,0
gemma4-31b,36:5277:36-5277-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:5277:36-5277-0,36,4,False,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:5277:36-5277-0,36,4,True,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:5406:36-5406-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:5406:36-5406-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:5406:36-5406-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:5406:36-5406-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:5406:36-5406-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:5413:36-5413-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:5413:36-5413-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:5413:36-5413-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:5413:36-5413-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:5413:36-5413-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:5420:36-5420-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:5420:36-5420-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:5420:36-5420-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:5420:36-5420-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:5420:36-5420-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:5620:36-5620-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:5620:36-5620-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:5620:36-5620-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:5620:36-5620-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:5620:36-5620-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:5646:36-5646-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:5646:36-5646-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:5646:36-5646-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:5646:36-5646-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:5646:36-5646-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:5681:36-5681-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:5681:36-5681-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:5681:36-5681-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:5681:36-5681-0,36,4,False,complete,abstract,3,1,0,0,2
qwen3.5-397b,36:5681:36-5681-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:5704:36-5704-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:5704:36-5704-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:5704:36-5704-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:5704:36-5704-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:5704:36-5704-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:5719:36-5719-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:5719:36-5719-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:5719:36-5719-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:5719:36-5719-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:5719:36-5719-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:5761:36-5761-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:5761:36-5761-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:5761:36-5761-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:5761:36-5761-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:5761:36-5761-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:5776:36-5776-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-mini,36:5776:36-5776-0,36,4,True,complete,abstract,2,2,0,0,0
gemma4-31b,36:5776:36-5776-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-nano,36:5776:36-5776-0,36,4,False,complete,abstract,2,2,0,0,0
qwen3.5-397b,36:5776:36-5776-0,36,4,True,complete,abstract,2,2,0,0,0
deepseek-v4-flash-nothink,36:5997:36-5997-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:5997:36-5997-0,36,4,False,complete,abstract,4,0,0,0,0
gemma4-31b,36:5997:36-5997-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:5997:36-5997-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:5997:36-5997-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:6055:36-6055-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:6055:36-6055-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:6055:36-6055-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:6055:36-6055-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:6055:36-6055-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:6175:36-6175-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:6175:36-6175-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:6175:36-6175-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:6175:36-6175-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:6175:36-6175-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:6224:36-6224-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-mini,36:6224:36-6224-0,36,4,True,complete,abstract,1,3,0,0,0
gemma4-31b,36:6224:36-6224-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:6224:36-6224-0,36,4,True,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:6224:36-6224-0,36,4,True,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:6251:36-6251-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:6251:36-6251-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:6251:36-6251-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:6251:36-6251-0,36,4,False,complete,abstract,3,1,0,0,2
qwen3.5-397b,36:6251:36-6251-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:6333:36-6333-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:6333:36-6333-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:6333:36-6333-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:6333:36-6333-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:6333:36-6333-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:6340:36-6340-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:6340:36-6340-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:6340:36-6340-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:6340:36-6340-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:6340:36-6340-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:6579:36-6579-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:6579:36-6579-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:6579:36-6579-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:6579:36-6579-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:6579:36-6579-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:6625:36-6625-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:6625:36-6625-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:6625:36-6625-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:6625:36-6625-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:6625:36-6625-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:6948:36-6948-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:6948:36-6948-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:6948:36-6948-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:6948:36-6948-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:6948:36-6948-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:6994:36-6994-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:6994:36-6994-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:6994:36-6994-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:6994:36-6994-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:6994:36-6994-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:7029:36-7029-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:7029:36-7029-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:7029:36-7029-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:7029:36-7029-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:7029:36-7029-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:7056:36-7056-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:7056:36-7056-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:7056:36-7056-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:7056:36-7056-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:7056:36-7056-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:7098:36-7098-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:7098:36-7098-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:7098:36-7098-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:7098:36-7098-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:7098:36-7098-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:7143:36-7143-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:7143:36-7143-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:7143:36-7143-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:7143:36-7143-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:7143:36-7143-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:7147:36-7147-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:7147:36-7147-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:7147:36-7147-0,36,4,True,complete,abstract,3,1,0,0,0
